-0:32 | こなぐすり: やしきずの悲鳴が聴こえる……(幻聴)
1:33:48 | ククイ.: まじでやばいよそのトレー
1:33:48 | しずえの嫁: あっ
1:33:48 | イカ兎: 腹痛くなったら病院連絡してくれ
1:33:48 | ゴメスゴメス: その蓋も鶏肉にかぶせたんじゃね
1:33:48 | プッチンプリン派: その蓋もダメ…
1:33:49 | ナルシェ: 生肉のお皿は食中毒なるぞ・・・・？
1:33:49 | シフォン主義の豚: それも生肉面の上被せてたからほんとは避けたいが
1:33:50 | barance: 味が無い…？
1:33:50 | ﾓﾆｮﾓﾆｮのウツボ: 生肉当たってた蓋だろそれ
1:33:50 | みぃ Miie: 鳥はまーじであたるからね…
1:33:50 | はすの: 塩コショウしてないしね
1:33:50 | やまてん: 鳥に味付けてねーもの
1:33:50 | (Member (1 month)) ちゃこぺん: その蓋も・・・
1:33:51 | ホウライシ: 今までの注意を台無しにすな
1:33:51 | 風祭マキト: 鍋蓋でいいよ
1:33:51 | Ohayo: てかほんとにお皿ないの？
1:33:51 | Celestite: その蓋もさっき生肉に使ったｗｗ
1:33:51 | わかメ: 生肉に蓋してたやつやんけ
1:33:51 | まるまるてぃ: ～カンピロバクターを添えて～
1:33:51 | いぬ: ちな蓋もアウトです
1:33:52 | 琥珀: 何のために鶏肉炒めろ言ったか分かってないんか…
1:33:52 | furke: ふたも・・・・
1:33:53 | 絶対無敵: ウィルスの説明しなかったから…
1:33:53 | いやよのたみ: その蓋も生肉に・・・
1:33:53 | 瀬戸内海: 全ての努力をちゃぶ台返ししやがった
1:33:53 | (New member) ふちありおかめ: 今までの配慮を不意にする女
1:33:54 | 只の杖: 下味付けないから
1:33:54 | One Sugi: まあ肉に押し付けた鍋蓋だけど今更か
1:33:54 | せりは: まぁ塩振ってないしな
1:33:55 | lawliet: よかった
1:33:55 | ノート10: 混ざってないか、、、
1:33:55 | a i: ふざけてんのかってなるわこんなんｗ
1:33:55 | えとけん先生: ダメだって言っただろがよ…
1:33:56 | むきち〜: 鶏肉の危なさ一から教えないとなぁ
1:33:56 | きつね: 蓋も落し蓋にしてたじゃん
1:33:57 | (New member) ぐちお: そのふたもだめじゃん
1:33:57 | 白坂つづら: 当たりが出たらもう一個
1:33:57 | ili ilisto: あ...
1:33:57 | ちゃんばや: 蓋も生肉ふれてんだわ
1:33:57 | Jun: 蓋は肉ついてないから…
1:33:57 | ストレイ: ギランバレーで引退とかやめてくれよな・・・
1:33:57 | 左久間: 終　わ　っ　た
1:33:57 | milk M: ちょっと勘弁してよォツ！！
1:33:58 | その辺のしゃちく: 鶏肉の上に置いた蓋じゃねぇか
1:33:58 | ねぷ: トレーまずいって
1:33:58 | ぴまり: ）
1:33:58 | 熊ちな: あとからお腹痛くならないといいね・・・
1:33:58 | Lexis: 下味付けてないからな
1:33:59 | たかさきあゆゆ: まぁタレより後に入れたからなぁ
1:33:59 | バキュームボーイ: 味付けしてないからな
1:34:00 | masa jankey: 味付けしてなかったからね
1:34:00 | わっしー: ほぼ素の鳥肉
1:34:00 | Denise Yang: 確かに
1:34:01 | Västerås13:e [べすてろーす]: 衛生観念をお母さんのおなかの中に置いてきたの？ってベルさんに言わしめただけあるな・・・
1:34:01 | てくてく: ギランバレーなっちゃうぞ
1:34:01 | みゃ餅: 分厚いから
1:34:01 | (New member) DAI 1024: 一緒に食べればいい
1:34:02 | bmYuki: 怖いわー
1:34:02 | アサイン: 食いながら話すな
1:34:02 | yuuzou 013: 白菜と一緒に食えばええやろ
1:34:03 | (New member) ぐちお: 生肉押さえてたやつやん
1:34:04 | ゲッコウ: 祈ろう、当たらないように祈ろう
1:34:05 | Pen銀: その蓋もアウトっす
1:34:06 | (Member (6 months)) ひらり: うん
1:34:06 | taku: あんま細かくきってないしね
1:34:06 | ARUTEMA 7&7: 塩つけるか
1:34:06 | たらへる: まあ火は通したので・・・
1:34:06 | カンパイ: 草
1:34:06 | 掃除係SouG: 水分に味が出ちゃったかね
1:34:07 | しぐれ煮: 今の鍋蓋も鶏肉の上に置いてなかったか？
1:34:07 | このはずく: 草
1:34:07 | naoya: もうちょっと置いといたら染み込むかみ
1:34:08 | ﾓﾆｮﾓﾆｮのウツボ: 生肉に落し蓋してたじゃん！
1:34:08 | むだいさん: 先生、それ生肉にくっつけてたやつです
1:34:08 | Emi: うん
1:34:08 | Inachsio: wwwww
1:34:08 | 瀬戸内海: いや鍋蓋もちょっとだめでは？
1:34:08 | ナツじゅんいち: 草
1:34:09 | アルスサ: 蓋アウト！！！
1:34:10 | たべのこし: うんww
1:34:10 | P Eibon: 草
1:34:10 | いちごパフェ: 諦めの境地
1:34:10 | 蜂野ノノ: あー鶏肉味付けしてなかったか
1:34:10 | (Member (1 month)) ヴエロエルコ: うんｗｗｗ
1:34:11 | 夜鷹: 草
1:34:11 | てるる: そうそう
1:34:11 | たぬきそば: 草
1:34:11 | (Member (2 months)) ツナンジュ: せやな
1:34:11 | Roy: ｳﾝ…
1:34:11 | naoya: 草
1:34:12 | TAI SYO: しゃーない
1:34:12 | 柏戸ちまき: あれ……蓋も生肉に……
1:34:12 | 透斎賀: 蓋…
1:34:12 | ぷにぷに: 草
1:34:13 | aya: そだね
1:34:13 | 特売はまち: やばいってやばいってやばいってまじで
1:34:13 | (New member) ぐちお: そのふたもまずい
1:34:14 | シフ: 野菜と一緒に食べればまぁ
1:34:14 | ゆめ: 草
1:34:14 | kumo *: うん
1:34:14 | 漸狐: 蓋は多分加熱されてるから…
1:34:14 | べにこ: その蓋も生肉抑えてたんよなぁ
1:34:14 | Celestite: 蓋も危ないやろｗ
1:34:14 | 只の杖: 投げやり半分
1:34:15 | みず: カンピロ汚染率は40%程度
1:34:15 | madoro_jp: ｗｗｗ
1:34:15 | Ko Ko: あーあ
1:34:15 | 結城: 今回の学びで一番知ってほしい、生の鶏肉は駄目
1:34:16 | 夜鷹: 先生なげないでーーーーー
1:34:16 | (Member (2 months)) ハントヴィクター: マジで食中毒の勉強しないと事故るぞ
1:34:16 | チョコミント: 草
1:34:16 | 真白・桜きょう: 頭おかしくなるｗ
1:34:16 | seiichirou: 辛いことが多すぎた
1:34:16 | 落下石: 草
1:34:17 | ghostya: コトカの運に賭けよう
1:34:17 | ナスカ: まぁ、お肉に下味は必要だったけど、容量オーバーよねw
1:34:17 | ユニマカマタラ: 誰かコトカに衛生観念教えれないかな
1:34:18 | furke: あきらめてるよ
1:34:18 | ラー油有綱: 生肉だらけ………
1:34:18 | Lightning o‐zyan: 野菜と一緒に食べると良いんじゃない？
1:34:19 | CG echo: 草
1:34:19 | おにぎり: 草
1:34:19 | テイラ: トレー使ったからもう諦めるよなあ
1:34:19 | あきなアキナ: さとり
1:34:19 | カレンMN: 衛生面だけは気をつけて…
1:34:20 | はうはう: こりゃあ数日後体調不良だな
1:34:20 | Jun: もう遅い
1:34:20 | ラモ: 草
1:34:20 | ハツハツ: あとでちゃんと病院いけよ
1:34:20 | (New member) ラビちゃん: どうでもよくはねえ
1:34:20 | やすいち: 草
1:34:21 | やまとん: キャパオーバーだからだよw
1:34:21 | ちゃま: 言ってないよ
1:34:21 | ぱちこ: 蓋も生肉当てたよねw
1:34:21 | インヘリットグレース: 野菜と一緒にたべればOK
1:34:21 | (Member (1 month)) とりん Torin: 草
1:34:22 | うも: 確かに言ってはいない
1:34:23 | tadano: 草
1:34:24 | 浅見とっきー: どうせ話聞いてくれないしな
1:34:24 | やまぎしひなの: それは言ってなかった
1:34:24 | あーたん: こっちの頭がおかしくなる
1:34:25 | nz428-えぬぜー-: それは本当に言ってない
1:34:25 | がっちゃ: 正解！
1:34:25 | いちごパフェ: 草
1:34:25 | カミツレ: 生鶏肉に押し付けた蓋だ
1:34:25 | nazu: ｗｗｗ
1:34:26 | NOISE: 言ってないな
1:34:26 | りあ: 言ってないよ
1:34:26 | (Member (6 months)) kitsune きつねまいにち: 塩しなかったしねぇ
1:34:26 | ponytale: 草
1:34:26 | ミル: 蓋もダメじゃん！そうじゃん！！
1:34:27 | せりは: めっちゃ褒めてたぞ
1:34:27 | めーちゃん: w
1:34:28 | huzuki: 草
1:34:28 | あーかるむ: 草
1:34:28 | Aina: 草
1:34:28 | ムラ: どうでもよくなっちゃったw
1:34:28 | こらふ: サンキュージョジョリオン
1:34:29 | R: 草
1:34:29 | ぴろ: 草
1:34:29 | sore03 nani: 草
1:34:29 | つべこべ: だいたい寛容だった
1:34:29 | タワシヘッド: 明日明後日腹壊すぞこれ
1:34:29 | るい: どうやって生活してるんやコトカ
1:34:29 | (Member (2 months)) 芋猫: 草
1:34:30 | さえ(Sae): コトカほんとに身体大事にして
1:34:30 | しー[si:]: またBBAｗ
1:34:30 | テイラ: 監督責任持ってるからw
1:34:30 | 麦チョコ: 草
1:34:30 | のあ: ババア理論
1:34:30 | milk M: あたしに轢き殺させる気ィッ！？
1:34:30 | いつまで: まあ言ってなかったね
1:34:31 | ひつじちゃん: 2万近く見てて草
1:34:31 | yozora: まあ頭おかしいとは言ってない･･･
1:34:31 | a04a905e: そうはいってたな
1:34:31 | PP N: ウイルス性腸炎はマジできつい
1:34:31 | マンハッタンP: 草
1:34:31 | たぬきそば: 草
1:34:31 | 只の杖: 監督責任がね
1:34:31 | はるりあ: ｗ
1:34:31 | T.S: 草
1:34:31 | nickel: 言ってなかったよな
1:34:31 | ノート10: ｗｗｗｗｗｗｗｗｗ
1:34:32 | gdgd: 草
1:34:32 | かぼす: 頭おかしいとは言ってない…
1:34:32 | babicas: 草
1:34:32 | 迷夢: 草
1:34:33 | べれしゅ: ひでえｗ
1:34:33 | なるたく: 言ってないよ
1:34:33 | furke: ｗｗｗｗ
1:34:33 | あーかるむ: 延々と言ってたね
1:34:33 | JUNICHI DISCO: マイナススタートからここまで頑張ったよ
1:34:33 | 働け蟻: 言ってなかったよ
1:34:33 | おきな: 草
1:34:34 | じぇんつー: コトカが思ってるほど動揺してなかったよ
1:34:34 | ウクレ: 今回社あまくち
1:34:34 | ナタ: ジョジョリオンです……
1:34:34 | 朋来@ほーらい: ジョジョかな
1:34:35 | スノウ: 必死にフォローしてはたまに「バカ」とは言ってた
1:34:35 | 九子: 草
1:34:36 | a04a905e: ジョジョリオン
1:34:36 | うしへこあおりんご: 蓋もダメなの罠過ぎるでしょｗ
1:34:36 | Nino: 回鍋肉もどき～カンピロバクターを添えて～
1:34:36 | まぐ: 草
1:34:36 | 六文銭: なジョジョリオンイズム
1:34:36 | bmYuki: 視聴者はめっちゃ言ってたw
1:34:36 | カンパイ: ずっといってたねw
1:34:36 | ステファノ: ジョジョリオンｗ
1:34:36 | ハンゾー: 草
1:34:36 | Emi: 草
1:34:37 | がっちゃ: ホントに言ってないからな！
1:34:37 | つ。: wwwwwwwww
1:34:37 | AFAL BEATS: なんで鶏肉なんだよそもそも
1:34:37 | のえる: 草
1:34:37 | babicas: ジョジョリオンｗｗｗｗｗ
1:34:38 | 旨口透: ジョジョネタw
1:34:38 | もふもふ: ジョジョリオンｗ
1:34:38 | ソーマ: ジョジョリオン
1:34:38 | 星: ジョジョ！！
1:34:39 | 甘栗天津【あまぐりてんしん】: 草
1:34:39 | 露音焚羽: サバイバル向けとは言った
1:34:39 | ーuー.: それは言ってた
1:34:40 | マンハッタンP: ミームなのはバレてるｗ
1:34:40 | Mr.トマト: ずっと褒めてたぞ
1:34:40 | みーーこ: 優しくはあったw
1:34:40 | 他南課他朗: ババアモードにはなってた
1:34:40 | barance: ジョジョリオンアニメ化するかな〜？
1:34:40 | ぜったいれいど: 生肉の落とし蓋ぁ！！
1:34:40 | わっしー: ジョジョリオン理論
1:34:40 | わっきー: もう配信ギリギリ
1:34:41 | k@moku: 草
1:34:41 | かまくま: 色々とだめです
1:34:42 | 睦月": その蓋生肉に乗せたやつでは…？
1:34:42 | 小野寺: アーカイブ見返してくれ
1:34:42 | katsuo8110: ジョジョリオン読め
1:34:42 | takasou: ほなさいなら…
1:34:42 | ペン777: 衛生さえなんとかなれば、それでいいやってなってたのはある
1:34:43 | オオサンショウウオ: 草
1:34:43 | yuuzou 013: ジョジョリオン履修してもろて
1:34:43 | ﾓﾆｮﾓﾆｮのウツボ: 社さん気付いてくれ！！生肉に落し蓋したやつだ！！！
1:34:43 | ククイ.: 法律が許すなら
1:34:44 | ぴまり: 鍋蓋も生肉に落し蓋してなかった？
1:34:44 | りむる: 舞台お休みかなぁ
1:34:44 | めけも: 蓋はまあ大丈夫やろ
1:34:44 | やまぎしひなの: ？？
1:34:45 | カレンMN: まともな皿ないんか？
1:34:45 | 熊野独言: ん？
1:34:45 | K K: 料理で使ってたものを添えるのまずいのでは？
1:34:45 | naoya: ん?
1:34:45 | poyo: 火通ってる？？
1:34:45 | 2sweet Alpha: なんで皿ないんだ・・・？
1:34:45 | t. k: あのおばはんかｗ
1:34:45 | Lightning o‐zyan: ずっとミームだったｗｗ
1:34:45 | イカ兎: ちょっと勘弁してよぉッ
1:34:45 | 柿ノ字: 草
1:34:46 | 時蕎麦: うん？
1:34:46 | (New member) ぐちお: そのふたも生肉
1:34:47 | いなり: 草
1:34:47 | a04a905e: う？
1:34:47 | 琥珀: 監督、その蓋もあかん止めて
1:34:48 | インヘリットグレース: ん？
1:34:48 | 【】セカンド【】: ほんと言ってないw
1:34:48 | zen: おいおい？
1:34:48 | ねるふり: 蓋は蒸し焼きで加熱されてるけど…
1:34:48 | こおりすく: とりあえず紙の皿と割り箸を持ってこようか？
1:34:49 | CG echo: ジョジョリオンです
1:34:49 | ミカゼ: 草
1:34:49 | かぼす: ジョジョリオン…
1:34:50 | 白玉: 野菜と一緒に食べれば
1:34:50 | ナツじゅんいち: え
1:34:50 | シャア専用赤いきつね: 結構褒めてたぞ
1:34:50 | ちくわの軸: ん？
1:34:50 | Puni丸: カンピロあたるなこれ....
1:34:50 | a04a905e: うん？
1:34:50 | はりえもん: ん？
1:34:50 | 靭屋[うつぼや]悗本: まだアニメにはなってないかなw
1:34:50 | 白依しろ: ん？
1:34:51 | (New member) ルナール: ５回ぐらい言ってたよねw
1:34:51 | わべ: 生か？
1:34:51 | せな: ？？？
1:34:51 | MiyaSRB Y: じょじょりおん
1:34:51 | ハツハツ: 今後は隣に誰か置いておいてください…
1:34:52 | 成瀬結弦: 落とし蓋のやつか！
1:34:52 | 蘭丹槐: え？
1:34:52 | テイラ: 体調辛かったらすぐ病院行くんやぞ
1:34:53 | aya: おいしくできてよかったね
1:34:53 | るん: ほんとだわ。蓋も生肉おさえてたわ。
1:34:53 | 只の杖: 大丈夫？
1:34:54 | こなぐすり: ん？？？
1:34:54 | 熊野独言: 今の間…
1:34:54 | ムラ: より酷いこと言ってるw
1:34:54 | 真白・桜きょう: 良かったねえ
1:34:54 | ノーレイ: ん？？？
1:34:55 | inazyo: ん？
1:34:55 | おにぎり: ん？
1:34:55 | a04a905e: ほんとうか？？？
1:34:55 | ﾓﾆｮﾓﾆｮのウツボ: こええよ
1:34:55 | まぐ: ん？
1:34:55 | 蜂野ノノ: ん？
1:34:55 | (Member (1 month)) ヴエロエルコ: え？
1:34:55 | ナンバー: こわい
1:34:56 | まるまるてぃ: 虎姫回鍋肉 ～カンピロバクターを添えて～
1:34:56 | Yuu: え？
1:34:57 | せりは: そっかぁ
1:34:57 | 他南課他朗: あっ？
1:34:57 | Lightning o‐zyan: 良かった〜
1:34:57 | sugitaku_t4: カビ生えた饅頭食った野良猫といい勝負だぞ
1:34:57 | moimoi: このあとコトカ病院いくことになりませんように
1:34:57 | マッキー: んんん？？？
1:34:57 | ノクス: ん？
1:34:57 | つかさん: 怖いなｗ
1:34:57 | がっちゃ: ん？
1:34:57 | 握り潰し寿司: マジで食あたりや食中毒だけは気をつけてね
1:34:57 | furke: ん？
1:34:57 | 猫B: 蓋はアウトー！
1:34:58 | Emi: 美味しくできました
1:34:58 | kaede: ん？？
1:34:58 | たぬきそば: ほんとか？
1:34:58 | KOOMAコーマ: コメント見てくれええ
1:34:58 | インヘリットグレース: これ生だぞ
1:34:58 | 萃-kaname-: ん？
1:34:58 | 働け蟻: え？
1:34:58 | (Member (6 months)) リウ: よかったー！
1:34:59 | 柏戸ちまき: ほんとに大丈夫か？
1:34:59 | NA NA: 生なところあったか？
1:34:59 | babicas: コトカの舌じゃわかんないだろ
1:34:59 | ウクレ: 生はあかんで
1:34:59 | FIAfia: 救えなかった説はある
1:35:00 | くさ: なぞのま
